Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model63
Modularity,0.29664592343382107
Silhouette Score,-0.02572466991841793
Davies Bouldin Index,2.307999707345625
Num Communities,5
