Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model60
Modularity,0.36416445802310693
Silhouette Score,-0.07876360416412354
Davies Bouldin Index,1.7466188124425184
Num Communities,6
