Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model68
Modularity,0.02802321302689592
Silhouette Score,0.010800059884786606
Davies Bouldin Index,1.9755799755799757
Num Communities,2
