Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model38
Modularity,0.309780010633786
Silhouette Score,-0.06707996875047684
Davies Bouldin Index,2.5838003072196623
Num Communities,5
