Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model40
Modularity,0.29604347592483254
Silhouette Score,-0.021489262580871582
Davies Bouldin Index,2.486289680282171
Num Communities,4
