Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model68
Modularity,0.2534036328043381
Silhouette Score,-0.02277236431837082
Davies Bouldin Index,2.372429653679654
Num Communities,4
