Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model23
Modularity,0.7220508196840987
Silhouette Score,-0.005616015288978815
Davies Bouldin Index,1.3039650828092522
Num Communities,11
