Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model60
Modularity,0.42703838183592646
Silhouette Score,-0.10679170489311218
Davies Bouldin Index,2.753339652937974
Num Communities,6
