Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model56
Modularity,0.3340385311661076
Silhouette Score,-0.027262549847364426
Davies Bouldin Index,2.767210842171285
Num Communities,4
