Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model65
Modularity,0.03210505808198855
Silhouette Score,0.04090425372123718
Davies Bouldin Index,1.9771428571428573
Num Communities,2
