Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model68
Modularity,0.4130999138460862
Silhouette Score,-0.0340588316321373
Davies Bouldin Index,2.3013995726495726
Num Communities,6
