Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model14
Modularity,0.3190876093974819
Silhouette Score,-0.05505088344216347
Davies Bouldin Index,2.3177156177156175
Num Communities,5
