Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model59
Modularity,0.3634236858346202
Silhouette Score,-0.07456834614276886
Davies Bouldin Index,2.8917404419961965
Num Communities,5
