Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model23
Modularity,0.5953132299254076
Silhouette Score,-0.045767009258270264
Davies Bouldin Index,1.1682637969289806
Num Communities,7
