Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model39
Modularity,0.03660220469704292
Silhouette Score,0.036428626626729965
Davies Bouldin Index,1.9763655462184875
Num Communities,2
