Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model25
Modularity,0.054416972678486504
Silhouette Score,-0.07038728892803192
Davies Bouldin Index,1.9659626873493343
Num Communities,3
