Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Modularity,0.41127668582241167
Silhouette Score,0.013568507378101393
Davies Bouldin Index,2.001752894140112
Num Communities,4
