Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model59
Modularity,0.4120399180267705
Silhouette Score,-0.06919007003307343
Davies Bouldin Index,2.520471721467652
Num Communities,7
