Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model8
Modularity,0.3218412836355008
Silhouette Score,-0.05125736817717552
Davies Bouldin Index,2.8468175382675756
Num Communities,6
