Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model32
Modularity,0.09075167510452874
Silhouette Score,-0.07470934838056564
Davies Bouldin Index,1.945
Num Communities,3
