Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model34
Modularity,0.3762119856217261
Silhouette Score,-0.06325467675924301
Davies Bouldin Index,2.803540295180063
Num Communities,6
