Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model47
Modularity,0.5550988975252604
Silhouette Score,-0.04621231183409691
Davies Bouldin Index,1.7831207718196995
Num Communities,7
