Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model63
Modularity,0.033945138506339234
Silhouette Score,0.0323689766228199
Davies Bouldin Index,1.9764982373678026
Num Communities,2
