Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model43
Modularity,0.31053110039967624
Silhouette Score,-0.048252932727336884
Davies Bouldin Index,2.635418046006281
Num Communities,5
