Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model58
Modularity,0.3504873535519537
Silhouette Score,-0.06643922626972198
Davies Bouldin Index,2.5081382433356114
Num Communities,7
