Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model24
Modularity,0.5414952816287183
Silhouette Score,-0.08417919278144836
Davies Bouldin Index,1.3431420813939607
Num Communities,7
