Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model67
Modularity,0.3034067072992558
Silhouette Score,-0.05322522670030594
Davies Bouldin Index,2.653380768168002
Num Communities,5
