Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model16
Modularity,0.4713728269317463
Silhouette Score,-0.11846880614757538
Davies Bouldin Index,2.5551293828577113
Num Communities,8
