Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model43
Modularity,0.260961810966782
Silhouette Score,-0.05226346105337143
Davies Bouldin Index,2.4262995124744564
Num Communities,6
