Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model16
Modularity,0.1084680324711666
Silhouette Score,-0.0011680185561999679
Davies Bouldin Index,1.9729567307692308
Num Communities,2
