Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model17
Modularity,0.04929869515762644
Silhouette Score,-0.09408614039421082
Davies Bouldin Index,1.963823756894832
Num Communities,3
