Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model32
Modularity,0.3946139947175676
Silhouette Score,-0.05312125012278557
Davies Bouldin Index,2.68200771787676
Num Communities,5
